PURPOSE,DOMAIN_CATEGORY,DOMAIN_NAME,DATA_PROGRAM,DATA_METHOD,DATA_TYPE,UNITS,REPORT_YEAR,DATE,REEFPAGE_CATEGORY,REEF_ZONE,DEPTH,SHELF,VARIABLE,mean,median,lower,upper
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2000,2000-01-01,NA, , , ,Harvested,3.7180114716284063,3.7036919533760404,3.096457021271917,4.419283150158249
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1999,1999-01-01,NA, , , ,Harvested,4.117005926317212,4.104219608950827,3.380750413368925,4.803681943723088
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1998,1998-01-01,NA, , , ,Harvested,4.385129552764676,4.351897366596262,3.614917177519224,5.124572116299234
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1997,1997-01-01,NA, , , ,Harvested,4.742153173401176,4.728722310476433,4.022239222933476,5.540930275871804
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1996,1996-01-01,NA, , , ,Harvested,4.59773167139439,4.575747419325493,3.8202677116854074,5.40314237383643
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1995,1995-01-01,NA, , , ,Harvested,4.936249279045915,4.9124601294594985,4.081063305743791,5.733109902710343
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2024,2024-01-01,NA, , , ,Harvested,26.44780630038013,26.408813862309206,23.19600708302668,30.278148068550028
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2023,2023-01-01,NA, , , ,Harvested,23.663972585406018,23.591033062500088,20.509971836116303,26.775226137769543
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2022,2022-01-01,NA, , , ,Harvested,19.70977167923199,19.688044508114626,17.05864365445791,22.325672825827166
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2021,2021-01-01,NA, , , ,Harvested,6.405104916541419,6.377771164795669,5.399649613586169,7.391057145461014
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2020,2020-01-01,NA, , , ,Harvested,5.129293343414319,5.113889001718792,4.462665477453959,5.876875772502717
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2019,2019-01-01,NA, , , ,Harvested,4.743478471139228,4.731278764588058,3.982892041329531,5.600280213242455
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2018,2018-01-01,NA, , , ,Harvested,4.324048703311326,4.313123965033874,3.709041133705945,4.9950997183828605
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2017,2017-01-01,NA, , , ,Harvested,4.111014459848447,4.105884162144426,3.4791515171352003,4.815084183628137
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2016,2016-01-01,NA, , , ,Harvested,4.963778992393978,4.938767642909721,4.288956698548274,5.731989540090409
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2015,2015-01-01,NA, , , ,Harvested,4.165332510588042,4.160998505344425,3.456801686557039,4.870943306985457
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2014,2014-01-01,NA, , , ,Harvested,4.193688640879754,4.183197392475428,3.569249158590208,4.8391103800453275
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2013,2013-01-01,NA, , , ,Harvested,4.519797130210373,4.5215253368911466,3.8077230074839767,5.249264477944423
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2012,2012-01-01,NA, , , ,Harvested,4.968822605823427,4.944288012220667,4.189619629001429,5.6225157995674415
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2011,2011-01-01,NA, , , ,Harvested,4.19023692013582,4.171859710769127,3.4897516940031745,4.8362221418346945
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2010,2010-01-01,NA, , , ,Harvested,5.153844676380033,5.133994634226097,4.454453841228271,5.897189757663103
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2009,2009-01-01,NA, , , ,Harvested,4.742170020885116,4.718652209322716,3.9837129446640653,5.521140610891105
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2008,2008-01-01,NA, , , ,Harvested,4.659129885751194,4.645273881007937,3.9957873649603592,5.333892039668372
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2007,2007-01-01,NA, , , ,Harvested,4.508196557249504,4.468564437524069,3.7667861704612617,5.256885829936565
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2006,2006-01-01,NA, , , ,Harvested,5.334828894932969,5.3144084161991705,4.582137419690693,6.123495747317079
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2005,2005-01-01,NA, , , ,Harvested,4.865744684737239,4.8542735720855035,4.076368797945348,5.670628614698284
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2004,2004-01-01,NA, , , ,Harvested,5.336262870034632,5.32062925513339,4.500940769632869,6.233957233226839
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2003,2003-01-01,NA, , , ,Harvested,4.860236103551632,4.848927372301932,4.0844957942588165,5.6012000562843625
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2002,2002-01-01,NA, , , ,Harvested,4.194589445085339,4.175506496612517,3.5578278262632557,4.931280805943687
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2001,2001-01-01,NA, , , ,Harvested,3.977208060246463,3.9678691991596136,3.32500367103858,4.644523135406648
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2000,2000-01-01,NA, , , ,Harvested,3.7180114716284063,3.7036919533760404,3.096457021271917,4.419283150158249
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1999,1999-01-01,NA, , , ,Harvested,4.117005926317212,4.104219608950827,3.380750413368925,4.803681943723088
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1998,1998-01-01,NA, , , ,Harvested,4.385129552764676,4.351897366596262,3.614917177519224,5.124572116299234
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1997,1997-01-01,NA, , , ,Harvested,4.742153173401176,4.728722310476433,4.022239222933476,5.540930275871804
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1996,1996-01-01,NA, , , ,Harvested,4.59773167139439,4.575747419325493,3.8202677116854074,5.40314237383643
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1995,1995-01-01,NA, , , ,Harvested,4.936249279045915,4.9124601294594985,4.081063305743791,5.733109902710343
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2024,2024-01-01,NA, , , ,Harvested,26.44780630038013,26.408813862309206,23.19600708302668,30.278148068550028
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2023,2023-01-01,NA, , , ,Harvested,23.663972585406018,23.591033062500088,20.509971836116303,26.775226137769543
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2022,2022-01-01,NA, , , ,Harvested,19.70977167923199,19.688044508114626,17.05864365445791,22.325672825827166
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2021,2021-01-01,NA, , , ,Harvested,6.405104916541419,6.377771164795669,5.399649613586169,7.391057145461014
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2020,2020-01-01,NA, , , ,Harvested,5.129293343414319,5.113889001718792,4.462665477453959,5.876875772502717
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2019,2019-01-01,NA, , , ,Harvested,4.743478471139228,4.731278764588058,3.982892041329531,5.600280213242455
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2018,2018-01-01,NA, , , ,Harvested,4.324048703311326,4.313123965033874,3.709041133705945,4.9950997183828605
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2017,2017-01-01,NA, , , ,Harvested,4.111014459848447,4.105884162144426,3.4791515171352003,4.815084183628137
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2016,2016-01-01,NA, , , ,Harvested,4.963778992393978,4.938767642909721,4.288956698548274,5.731989540090409
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2015,2015-01-01,NA, , , ,Harvested,4.165332510588042,4.160998505344425,3.456801686557039,4.870943306985457
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2014,2014-01-01,NA, , , ,Harvested,4.193688640879754,4.183197392475428,3.569249158590208,4.8391103800453275
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2013,2013-01-01,NA, , , ,Harvested,4.519797130210373,4.5215253368911466,3.8077230074839767,5.249264477944423
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2012,2012-01-01,NA, , , ,Harvested,4.968822605823427,4.944288012220667,4.189619629001429,5.6225157995674415
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2011,2011-01-01,NA, , , ,Harvested,4.19023692013582,4.171859710769127,3.4897516940031745,4.8362221418346945
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2010,2010-01-01,NA, , , ,Harvested,5.153844676380033,5.133994634226097,4.454453841228271,5.897189757663103
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2009,2009-01-01,NA, , , ,Harvested,4.742170020885116,4.718652209322716,3.9837129446640653,5.521140610891105
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2008,2008-01-01,NA, , , ,Harvested,4.659129885751194,4.645273881007937,3.9957873649603592,5.333892039668372
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2007,2007-01-01,NA, , , ,Harvested,4.508196557249504,4.468564437524069,3.7667861704612617,5.256885829936565
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2006,2006-01-01,NA, , , ,Harvested,5.334828894932969,5.3144084161991705,4.582137419690693,6.123495747317079
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2005,2005-01-01,NA, , , ,Harvested,4.865744684737239,4.8542735720855035,4.076368797945348,5.670628614698284
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2004,2004-01-01,NA, , , ,Harvested,5.336262870034632,5.32062925513339,4.500940769632869,6.233957233226839
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2003,2003-01-01,NA, , , ,Harvested,4.860236103551632,4.848927372301932,4.0844957942588165,5.6012000562843625
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2002,2002-01-01,NA, , , ,Harvested,4.194589445085339,4.175506496612517,3.5578278262632557,4.931280805943687
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2001,2001-01-01,NA, , , ,Harvested,3.977208060246463,3.9678691991596136,3.32500367103858,4.644523135406648
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2000,2000-01-01,NA, , , ,Harvested,3.7180114716284063,3.7036919533760404,3.096457021271917,4.419283150158249
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1999,1999-01-01,NA, , , ,Harvested,4.117005926317212,4.104219608950827,3.380750413368925,4.803681943723088
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1998,1998-01-01,NA, , , ,Harvested,4.385129552764676,4.351897366596262,3.614917177519224,5.124572116299234
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1997,1997-01-01,NA, , , ,Harvested,4.742153173401176,4.728722310476433,4.022239222933476,5.540930275871804
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1996,1996-01-01,NA, , , ,Harvested,4.59773167139439,4.575747419325493,3.8202677116854074,5.40314237383643
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1995,1995-01-01,NA, , , ,Harvested,4.936249279045915,4.9124601294594985,4.081063305743791,5.733109902710343
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2024,2024-01-01,NA, , , ,Herbivores,35.55488374751663,35.2598799690138,27.0646318402244,45.09529682521983
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2023,2023-01-01,NA, , , ,Herbivores,32.689554163389815,32.20858662608586,24.11317673584508,41.47218522761678
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2022,2022-01-01,NA, , , ,Herbivores,32.45331707934923,32.05912968391952,24.282625521431825,41.37531878672655
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2021,2021-01-01,NA, , , ,Herbivores,24.61019187523207,24.38722774541451,18.516598074415406,32.21221994477759
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2020,2020-01-01,NA, , , ,Herbivores,25.335636976133504,25.06970390990657,18.766796024746068,32.2048558899689
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2019,2019-01-01,NA, , , ,Herbivores,27.900895483616175,27.697241344381194,20.134154406271158,35.37755441909162
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2018,2018-01-01,NA, , , ,Herbivores,21.402880563452463,21.179378646961645,15.847648824612225,27.062850622467487
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2017,2017-01-01,NA, , , ,Herbivores,29.10225608172272,28.75964189621935,22.05053560422225,38.25279943415912
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2016,2016-01-01,NA, , , ,Herbivores,25.782084717085247,25.58631280451359,19.305447472289,32.79265540069962
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2015,2015-01-01,NA, , , ,Herbivores,22.32083715371148,22.14339429462133,16.224841164747417,28.337879464507424
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2014,2014-01-01,NA, , , ,Herbivores,30.83893836464641,30.36041913399896,22.181121193871252,38.55185416751787
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2013,2013-01-01,NA, , , ,Herbivores,31.803156518462906,31.4299356069167,23.549253863182088,40.45227899088315
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2012,2012-01-01,NA, , , ,Herbivores,31.475281454730712,31.11347296110103,22.67634415646256,39.81761947204111
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2011,2011-01-01,NA, , , ,Herbivores,29.926755652486204,29.42375668575985,22.108571013383344,38.385439270104726
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2010,2010-01-01,NA, , , ,Herbivores,27.86740018980432,27.49385010949295,20.923478262955197,35.60037413589633
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2009,2009-01-01,NA, , , ,Herbivores,37.118558054483096,36.8334353836908,27.05338068676365,47.08193580655909
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2008,2008-01-01,NA, , , ,Herbivores,27.004880822639393,26.734286724416854,19.77358103226291,33.73657280575885
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2007,2007-01-01,NA, , , ,Herbivores,27.053022242705786,26.713119700021217,20.11949073515096,34.85426713954662
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2006,2006-01-01,NA, , , ,Herbivores,27.55620770691132,27.23072422702554,19.95415878412788,34.706786751520376
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2005,2005-01-01,NA, , , ,Herbivores,28.43809753112031,28.10126199573844,21.126446501699856,36.69743068067622
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2004,2004-01-01,NA, , , ,Herbivores,30.418199587859366,30.111526524287278,22.532612020486862,38.61551572435377
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2003,2003-01-01,NA, , , ,Herbivores,21.97204640265453,21.6764795297114,16.779815289815538,28.665425876597194
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2002,2002-01-01,NA, , , ,Herbivores,16.150991874585976,16.005494768630882,12.05991646097621,21.068528879053574
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2001,2001-01-01,NA, , , ,Herbivores,20.236661824170202,20.032059036733678,14.727735154773423,25.85536481715754
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2000,2000-01-01,NA, , , ,Herbivores,17.445943560620066,17.206093840184543,12.90858676276538,22.489592762600378
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1999,1999-01-01,NA, , , ,Herbivores,16.492374014949444,16.336154943578435,12.192948454450582,21.284404345931446
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1998,1998-01-01,NA, , , ,Herbivores,20.29550655538047,20.159500955670605,14.509472154824646,25.715593393632158
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1997,1997-01-01,NA, , , ,Herbivores,20.64453556683117,20.423103431537832,15.403587890208657,26.45238733298565
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1996,1996-01-01,NA, , , ,Herbivores,20.367534513063866,20.09168041668977,15.242307797300212,26.39854632066524
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1995,1995-01-01,NA, , , ,Herbivores,25.673963891625572,25.314752730200013,18.23610114225066,32.243033714353416
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2024,2024-01-01,NA, , , ,Herbivores,35.55488374751663,35.2598799690138,27.0646318402244,45.09529682521983
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2023,2023-01-01,NA, , , ,Herbivores,32.689554163389815,32.20858662608586,24.11317673584508,41.47218522761678
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2022,2022-01-01,NA, , , ,Herbivores,32.45331707934923,32.05912968391952,24.282625521431825,41.37531878672655
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2021,2021-01-01,NA, , , ,Herbivores,24.61019187523207,24.38722774541451,18.516598074415406,32.21221994477759
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2020,2020-01-01,NA, , , ,Herbivores,25.335636976133504,25.06970390990657,18.766796024746068,32.2048558899689
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2019,2019-01-01,NA, , , ,Herbivores,27.900895483616175,27.697241344381194,20.134154406271158,35.37755441909162
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2018,2018-01-01,NA, , , ,Herbivores,21.402880563452463,21.179378646961645,15.847648824612225,27.062850622467487
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2017,2017-01-01,NA, , , ,Herbivores,29.10225608172272,28.75964189621935,22.05053560422225,38.25279943415912
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2016,2016-01-01,NA, , , ,Herbivores,25.782084717085247,25.58631280451359,19.305447472289,32.79265540069962
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2015,2015-01-01,NA, , , ,Herbivores,22.32083715371148,22.14339429462133,16.224841164747417,28.337879464507424
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2014,2014-01-01,NA, , , ,Herbivores,30.83893836464641,30.36041913399896,22.181121193871252,38.55185416751787
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2013,2013-01-01,NA, , , ,Herbivores,31.803156518462906,31.4299356069167,23.549253863182088,40.45227899088315
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2012,2012-01-01,NA, , , ,Herbivores,31.475281454730712,31.11347296110103,22.67634415646256,39.81761947204111
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2011,2011-01-01,NA, , , ,Herbivores,29.926755652486204,29.42375668575985,22.108571013383344,38.385439270104726
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2010,2010-01-01,NA, , , ,Herbivores,27.86740018980432,27.49385010949295,20.923478262955197,35.60037413589633
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2009,2009-01-01,NA, , , ,Herbivores,37.118558054483096,36.8334353836908,27.05338068676365,47.08193580655909
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2008,2008-01-01,NA, , , ,Herbivores,27.004880822639393,26.734286724416854,19.77358103226291,33.73657280575885
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2007,2007-01-01,NA, , , ,Herbivores,27.053022242705786,26.713119700021217,20.11949073515096,34.85426713954662
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2006,2006-01-01,NA, , , ,Herbivores,27.55620770691132,27.23072422702554,19.95415878412788,34.706786751520376
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2005,2005-01-01,NA, , , ,Herbivores,28.43809753112031,28.10126199573844,21.126446501699856,36.69743068067622
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2004,2004-01-01,NA, , , ,Herbivores,30.418199587859366,30.111526524287278,22.532612020486862,38.61551572435377
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2003,2003-01-01,NA, , , ,Herbivores,21.97204640265453,21.6764795297114,16.779815289815538,28.665425876597194
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2002,2002-01-01,NA, , , ,Herbivores,16.150991874585976,16.005494768630882,12.05991646097621,21.068528879053574
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2001,2001-01-01,NA, , , ,Herbivores,20.236661824170202,20.032059036733678,14.727735154773423,25.85536481715754
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2000,2000-01-01,NA, , , ,Herbivores,17.445943560620066,17.206093840184543,12.90858676276538,22.489592762600378
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1999,1999-01-01,NA, , , ,Herbivores,16.492374014949444,16.336154943578435,12.192948454450582,21.284404345931446
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1998,1998-01-01,NA, , , ,Herbivores,20.29550655538047,20.159500955670605,14.509472154824646,25.715593393632158
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1997,1997-01-01,NA, , , ,Herbivores,20.64453556683117,20.423103431537832,15.403587890208657,26.45238733298565
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1996,1996-01-01,NA, , , ,Herbivores,20.367534513063866,20.09168041668977,15.242307797300212,26.39854632066524
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1995,1995-01-01,NA, , , ,Herbivores,25.673963891625572,25.314752730200013,18.23610114225066,32.243033714353416
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2024,2024-01-01,NA, , , ,Herbivores,35.55488374751663,35.2598799690138,27.0646318402244,45.09529682521983
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2023,2023-01-01,NA, , , ,Herbivores,32.689554163389815,32.20858662608586,24.11317673584508,41.47218522761678
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2022,2022-01-01,NA, , , ,Herbivores,32.45331707934923,32.05912968391952,24.282625521431825,41.37531878672655
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2021,2021-01-01,NA, , , ,Herbivores,24.61019187523207,24.38722774541451,18.516598074415406,32.21221994477759
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2020,2020-01-01,NA, , , ,Herbivores,25.335636976133504,25.06970390990657,18.766796024746068,32.2048558899689
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2019,2019-01-01,NA, , , ,Herbivores,27.900895483616175,27.697241344381194,20.134154406271158,35.37755441909162
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2018,2018-01-01,NA, , , ,Herbivores,21.402880563452463,21.179378646961645,15.847648824612225,27.062850622467487
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2017,2017-01-01,NA, , , ,Herbivores,29.10225608172272,28.75964189621935,22.05053560422225,38.25279943415912
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2016,2016-01-01,NA, , , ,Herbivores,25.782084717085247,25.58631280451359,19.305447472289,32.79265540069962
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2015,2015-01-01,NA, , , ,Herbivores,22.32083715371148,22.14339429462133,16.224841164747417,28.337879464507424
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2014,2014-01-01,NA, , , ,Herbivores,30.83893836464641,30.36041913399896,22.181121193871252,38.55185416751787
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2013,2013-01-01,NA, , , ,Herbivores,31.803156518462906,31.4299356069167,23.549253863182088,40.45227899088315
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2012,2012-01-01,NA, , , ,Herbivores,31.475281454730712,31.11347296110103,22.67634415646256,39.81761947204111
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2011,2011-01-01,NA, , , ,Herbivores,29.926755652486204,29.42375668575985,22.108571013383344,38.385439270104726
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2010,2010-01-01,NA, , , ,Herbivores,27.86740018980432,27.49385010949295,20.923478262955197,35.60037413589633
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2009,2009-01-01,NA, , , ,Herbivores,37.118558054483096,36.8334353836908,27.05338068676365,47.08193580655909
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2008,2008-01-01,NA, , , ,Herbivores,27.004880822639393,26.734286724416854,19.77358103226291,33.73657280575885
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2007,2007-01-01,NA, , , ,Herbivores,27.053022242705786,26.713119700021217,20.11949073515096,34.85426713954662
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2006,2006-01-01,NA, , , ,Herbivores,27.55620770691132,27.23072422702554,19.95415878412788,34.706786751520376
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2005,2005-01-01,NA, , , ,Herbivores,28.43809753112031,28.10126199573844,21.126446501699856,36.69743068067622
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2004,2004-01-01,NA, , , ,Herbivores,30.418199587859366,30.111526524287278,22.532612020486862,38.61551572435377
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2003,2003-01-01,NA, , , ,Herbivores,21.97204640265453,21.6764795297114,16.779815289815538,28.665425876597194
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2002,2002-01-01,NA, , , ,Herbivores,16.150991874585976,16.005494768630882,12.05991646097621,21.068528879053574
